bin_id,Xt,Yt,cell_count,matched_fraction
025_6_42,2600.891845703125,16998.177734375,641.0,0.9999999999999991
025_6_43,2597.33251953125,17390.33203125,697.0,1.0000000000000002
025_6_44,2551.83642578125,17711.59375,228.0,1.0000000000000007
025_6_45,2763.4912109375,18038.6796875,7.0,0.9999999999999998
025_7_8,3164.537109375,3466.795166015625,6.0,0.9999999999999999
025_7_11,3130.59912109375,4582.43701171875,18.0,1.0000000000000002
025_7_12,3109.18359375,4979.4453125,30.0,0.9999999999999998
025_7_13,3042.1494140625,5405.83349609375,41.0,1.0000000000000009
025_7_14,2867.612548828125,5733.77197265625,38.0,1.0000000000000004
025_7_15,3008.46533203125,6264.8955078125,64.0,0.9999999999999998
025_7_16,3050.17138671875,6662.60302734375,156.0,0.9999999999999989
025_7_17,3005.478271484375,6994.2587890625,196.0,1.0000000000000004
025_7_18,3021.284423828125,7398.2265625,343.0,1.0000000000000002
025_7_19,2909.20556640625,7718.353515625,152.0,0.9999999999999996
025_7_20,2986.830810546875,8203.87109375,31.0,0.9999999999999997
025_7_21,2913.132568359375,8584.419921875,15.0,1.0000000000000002
025_7_22,2821.883544921875,9054.41015625,14.0,1.0
025_7_23,2968.826416015625,9451.4052734375,25.0,0.9999999999999993
025_7_24,2946.49462890625,9750.6513671875,70.0,0.9999999999999986
025_7_25,2968.4814453125,10216.892578125,101.0,0.9999999999999982
025_7_26,2959.4384765625,10648.267578125,226.0,1.0000000000000009
025_7_27,2984.200439453125,10991.8955078125,684.0,1.0000000000000009
025_7_28,3009.02392578125,11383.90625,539.0,1.000000000000001
025_7_29,3001.596923828125,11803.7490234375,656.0,0.9999999999999984
025_7_30,3005.062744140625,12188.970703125,614.0,1.0000000000000002
025_7_31,3009.076416015625,12580.4501953125,535.0,0.9999999999999993
025_7_32,3004.278564453125,13000.2763671875,339.0,1.0000000000000009
025_7_33,3009.2880859375,13415.2392578125,588.0,1.0000000000000007
025_7_34,3010.565673828125,13795.9140625,618.0,0.9999999999999991
025_7_35,2998.36474609375,14183.2978515625,606.0,0.999999999999999
025_7_36,2994.6279296875,14620.8359375,543.0,0.9999999999999997
025_7_37,3011.118896484375,14992.3623046875,622.0,0.9999999999999993
025_7_38,3020.875244140625,15425.578125,545.0,0.9999999999999999
025_7_39,3003.08837890625,15804.33984375,722.0,0.9999999999999998
025_7_40,3004.242431640625,16185.2138671875,736.0,1.0000000000000007
025_7_41,2998.217041015625,16601.33984375,616.0,0.9999999999999999
025_7_42,2995.71337890625,17004.03515625,667.0,1.0000000000000002
025_7_43,2985.6708984375,17397.072265625,651.0,0.9999999999999994
025_7_44,3014.669189453125,17810.77734375,527.0,1.0000000000000002
025_7_45,3052.06591796875,18134.048828125,271.0,0.9999999999999997
025_8_0,3377.6962890625,347.7685852050781,19.0,0.9999999999999999
025_8_1,3458.25927734375,593.1951904296875,83.0,0.9999999999999998
025_8_2,3397.91259765625,1113.80859375,16.0,1.0
025_8_3,3489.609619140625,1325.865966796875,84.0,0.9999999999999998
025_8_5,3383.548828125,2222.514892578125,16.0,1.0
025_8_6,3431.1953125,2614.030517578125,12.0,0.9999999999999998
025_8_7,3519.3486328125,2993.546875,73.0,0.9999999999999991
025_8_8,3228.755615234375,3424.821044921875,7.0,0.9999999999999996
025_8_9,3534.379150390625,3928.519287109375,15.0,0.9999999999999992
025_8_10,3446.34765625,4215.21875,95.0,1.0
025_8_11,3352.05029296875,4570.39599609375,57.0,1.0000000000000002
025_8_12,3276.1015625,4912.291015625,17.0,1.0
025_8_14,3467.777587890625,5829.58740234375,34.0,0.9999999999999987
